Currentid,Matchproid,Sampleid,Matchp,Matchid,Family,CurrentLat,CurrentLon,CurrentElev,MatchLat,MatchLon,MatchElev,dist_km,meanintra,MatchLatX,MatchLonY,polyarea,polyarea_xy,Matchp_prop
Junonia orithya,ANICT1804-11,AVM_327,98.38,Junonia orithya,Nymphalidae,22.4191,103.852,1300,-16.47,135.45,,5510.331643,98.85847458,-13864.51726,5651.363133,738.6144042,40057855.18,0.9838
Junonia orithya,BOPM234-12,AVM_328,98.87,Junonia orithya,Nymphalidae,22.4191,103.852,1300,3.085,102.114,,2147.302894,98.85847458,-10667.76172,10128.24332,738.6144042,40057855.18,0.9887
Junonia orithya,BOPM234-12,AVM_327,98.87,Junonia orithya,Nymphalidae,22.4191,103.852,1300,3.085,102.114,,2147.302894,98.85847458,-10667.76172,10128.24332,738.6144042,40057855.18,0.9887
Junonia orithya,BOPM235-12,AVM_328,98.87,Junonia orithya,Nymphalidae,22.4191,103.852,1300,3.085,102.114,,2147.302894,98.85847458,-10667.76172,10128.24332,738.6144042,40057855.18,0.9887
Junonia orithya,BOPM235-12,AVM_327,98.87,Junonia orithya,Nymphalidae,22.4191,103.852,1300,3.085,102.114,,2147.302894,98.85847458,-10667.76172,10128.24332,738.6144042,40057855.18,0.9887
Junonia orithya,BOPM236-12,AVM_328,98.87,Junonia orithya,Nymphalidae,22.4191,103.852,1300,3.085,102.114,,2147.302894,98.85847458,-10667.76172,10128.24332,738.6144042,40057855.18,0.9887
Junonia orithya,BOPM236-12,AVM_327,98.87,Junonia orithya,Nymphalidae,22.4191,103.852,1300,3.085,102.114,,2147.302894,98.85847458,-10667.76172,10128.24332,738.6144042,40057855.18,0.9887
Junonia orithya,CBPMY318-15,AVM_327,98.82,Junonia orithya,Nymphalidae,22.4191,103.852,1300,3.097,101.719,,2150.131675,98.85847458,-10652.00538,10176.0964,738.6144042,40057855.18,0.9882
Junonia orithya,CBPMY318-15,AVM_328,98.82,Junonia orithya,Nymphalidae,22.4191,103.852,1300,3.097,101.719,,2150.131675,98.85847458,-10652.00538,10176.0964,738.6144042,40057855.18,0.9882
Junonia orithya,CBPMY320-15,AVM_327,98.75,Junonia orithya,Nymphalidae,22.4191,103.852,1300,3.097,101.719,,2150.131675,98.85847458,-10652.00538,10176.0964,738.6144042,40057855.18,0.9875
Junonia orithya,CBPMY320-15,AVM_328,98.75,Junonia orithya,Nymphalidae,22.4191,103.852,1300,3.097,101.719,,2150.131675,98.85847458,-10652.00538,10176.0964,738.6144042,40057855.18,0.9875
Junonia orithya,CBPMY621-15,AVM_327,98.82,Junonia orithya,Nymphalidae,22.4191,103.852,1300,3.214,101.678,,2137.746353,98.85847458,-10636.30267,10176.85547,738.6144042,40057855.18,0.9882
Junonia orithya,CBPMY621-15,AVM_328,98.82,Junonia orithya,Nymphalidae,22.4191,103.852,1300,3.214,101.678,,2137.746353,98.85847458,-10636.30267,10176.85547,738.6144042,40057855.18,0.9882
Junonia orithya,FPMBC042-15,AVM_327,98.82,Junonia orithya,Nymphalidae,22.4191,103.852,1300,3.0418,101.793,62,2155.363248,98.85847458,-10661.41141,10169.05362,738.6144042,40057855.18,0.9882
Junonia orithya,FPMBC042-15,AVM_328,98.82,Junonia orithya,Nymphalidae,22.4191,103.852,1300,3.0418,101.793,62,2155.363248,98.85847458,-10661.41141,10169.05362,738.6144042,40057855.18,0.9882
Junonia orithya,FPMBC061-15,AVM_328,98.76,Junonia orithya,Nymphalidae,22.4191,103.852,1300,3.12568,101.661,37,2147.658564,98.85847458,-10646.40403,10182.13777,738.6144042,40057855.18,0.9876
Junonia orithya,FPMBC061-15,AVM_327,98.76,Junonia orithya,Nymphalidae,22.4191,103.852,1300,3.12568,101.661,37,2147.658564,98.85847458,-10646.40403,10182.13777,738.6144042,40057855.18,0.9876
Junonia orithya,FPMBC068-15,AVM_328,98.82,Junonia orithya,Nymphalidae,22.4191,103.852,1300,3.12568,101.661,37,2147.658564,98.85847458,-10646.40403,10182.13777,738.6144042,40057855.18,0.9882
Junonia orithya,FPMBC068-15,AVM_327,98.82,Junonia orithya,Nymphalidae,22.4191,103.852,1300,3.12568,101.661,37,2147.658564,98.85847458,-10646.40403,10182.13777,738.6144042,40057855.18,0.9882
Junonia orithya,FPMBC087-15,AVM_328,98.84,Junonia orithya,Nymphalidae,22.4191,103.852,1300,3.15146,101.618,50,2145.341444,98.85847458,-10641.70142,10186.44859,738.6144042,40057855.18,0.9884
Junonia orithya,FPMBC087-15,AVM_327,98.84,Junonia orithya,Nymphalidae,22.4191,103.852,1300,3.15146,101.618,50,2145.341444,98.85847458,-10641.70142,10186.44859,738.6144042,40057855.18,0.9884
Junonia orithya,FPMBC091-15,AVM_327,98.84,Junonia orithya,Nymphalidae,22.4191,103.852,1300,3.15146,101.618,50,2145.341444,98.85847458,-10641.70142,10186.44859,738.6144042,40057855.18,0.9884
Junonia orithya,FPMBC091-15,AVM_328,98.84,Junonia orithya,Nymphalidae,22.4191,103.852,1300,3.15146,101.618,50,2145.341444,98.85847458,-10641.70142,10186.44859,738.6144042,40057855.18,0.9884
Junonia orithya,FPMBC139-15,AVM_327,99.83,Junonia orithya,Nymphalidae,22.4191,103.852,1300,2.32757,102.244,32,2229.625565,98.85847458,-10765.00077,10139.37213,738.6144042,40057855.18,0.9983
Junonia orithya,FPMBC139-15,AVM_328,99.83,Junonia orithya,Nymphalidae,22.4191,103.852,1300,2.32757,102.244,32,2229.625565,98.85847458,-10765.00077,10139.37213,738.6144042,40057855.18,0.9983
Junonia orithya,FPMBC142-15,AVM_328,99.82,Junonia orithya,Nymphalidae,22.4191,103.852,1300,2.32757,102.244,32,2229.625565,98.85847458,-10765.00077,10139.37213,738.6144042,40057855.18,0.9982
Junonia orithya,FPMBC142-15,AVM_327,99.82,Junonia orithya,Nymphalidae,22.4191,103.852,1300,2.32757,102.244,32,2229.625565,98.85847458,-10765.00077,10139.37213,738.6144042,40057855.18,0.9982
Junonia orithya,FPMBC146-15,AVM_328,98.83,Junonia orithya,Nymphalidae,22.4191,103.852,1300,2.32757,102.244,32,2229.625565,98.85847458,-10765.00077,10139.37213,738.6144042,40057855.18,0.9883
Junonia orithya,FPMBC146-15,AVM_327,98.83,Junonia orithya,Nymphalidae,22.4191,103.852,1300,2.32757,102.244,32,2229.625565,98.85847458,-10765.00077,10139.37213,738.6144042,40057855.18,0.9883
Junonia orithya,FPMBC158-15,AVM_328,98.76,Junonia orithya,Nymphalidae,22.4191,103.852,1300,2.2807,102.301,58,2234.322413,98.85847458,-10772.80776,10134.01137,738.6144042,40057855.18,0.9876
Junonia orithya,FPMBC158-15,AVM_327,98.76,Junonia orithya,Nymphalidae,22.4191,103.852,1300,2.2807,102.301,58,2234.322413,98.85847458,-10772.80776,10134.01137,738.6144042,40057855.18,0.9876
Junonia orithya,FPMBC175-15,AVM_328,99.06,Junonia orithya,Nymphalidae,22.4191,103.852,1300,2.68758,101.913,75,2193.061142,98.85847458,-10708.94372,10167.16576,738.6144042,40057855.18,0.9906
Junonia orithya,FPMBC175-15,AVM_327,99.06,Junonia orithya,Nymphalidae,22.4191,103.852,1300,2.68758,101.913,75,2193.061142,98.85847458,-10708.94372,10167.16576,738.6144042,40057855.18,0.9906
Junonia orithya,FPMBC179-15,AVM_327,98.83,Junonia orithya,Nymphalidae,22.4191,103.852,1300,2.68758,101.913,75,2193.061142,98.85847458,-10708.94372,10167.16576,738.6144042,40057855.18,0.9883
Junonia orithya,FPMBC179-15,AVM_328,98.83,Junonia orithya,Nymphalidae,22.4191,103.852,1300,2.68758,101.913,75,2193.061142,98.85847458,-10708.94372,10167.16576,738.6144042,40057855.18,0.9883
Junonia orithya,FPMBC181-15,AVM_327,98.8,Junonia orithya,Nymphalidae,22.4191,103.852,1300,2.68758,101.913,75,2193.061142,98.85847458,-10708.94372,10167.16576,738.6144042,40057855.18,0.988
Junonia orithya,FPMBC181-15,AVM_328,98.8,Junonia orithya,Nymphalidae,22.4191,103.852,1300,2.68758,101.913,75,2193.061142,98.85847458,-10708.94372,10167.16576,738.6144042,40057855.18,0.988
Junonia orithya,FPMBC182-15,AVM_328,98.75,Junonia orithya,Nymphalidae,22.4191,103.852,1300,2.68758,101.913,75,2193.061142,98.85847458,-10708.94372,10167.16576,738.6144042,40057855.18,0.9875
Junonia orithya,FPMBC182-15,AVM_327,98.75,Junonia orithya,Nymphalidae,22.4191,103.852,1300,2.68758,101.913,75,2193.061142,98.85847458,-10708.94372,10167.16576,738.6144042,40057855.18,0.9875
Junonia orithya,FPMBC183-15,AVM_327,98.83,Junonia orithya,Nymphalidae,22.4191,103.852,1300,2.68758,101.913,75,2193.061142,98.85847458,-10708.94372,10167.16576,738.6144042,40057855.18,0.9883
Junonia orithya,FPMBC183-15,AVM_328,98.83,Junonia orithya,Nymphalidae,22.4191,103.852,1300,2.68758,101.913,75,2193.061142,98.85847458,-10708.94372,10167.16576,738.6144042,40057855.18,0.9883
Junonia orithya,FPMBC188-15,AVM_327,99.83,Junonia orithya,Nymphalidae,22.4191,103.852,1300,2.68758,101.913,75,2193.061142,98.85847458,-10708.94372,10167.16576,738.6144042,40057855.18,0.9983
Junonia orithya,FPMBC188-15,AVM_328,99.83,Junonia orithya,Nymphalidae,22.4191,103.852,1300,2.68758,101.913,75,2193.061142,98.85847458,-10708.94372,10167.16576,738.6144042,40057855.18,0.9983
Junonia orithya,FPMBC189-15,AVM_327,98.76,Junonia orithya,Nymphalidae,22.4191,103.852,1300,2.68758,101.913,75,2193.061142,98.85847458,-10708.94372,10167.16576,738.6144042,40057855.18,0.9876
Junonia orithya,FPMBC189-15,AVM_328,98.76,Junonia orithya,Nymphalidae,22.4191,103.852,1300,2.68758,101.913,75,2193.061142,98.85847458,-10708.94372,10167.16576,738.6144042,40057855.18,0.9876
Junonia orithya,FPMBC190-15,AVM_328,98.82,Junonia orithya,Nymphalidae,22.4191,103.852,1300,2.68758,101.913,75,2193.061142,98.85847458,-10708.94372,10167.16576,738.6144042,40057855.18,0.9882
Junonia orithya,FPMBC190-15,AVM_327,98.82,Junonia orithya,Nymphalidae,22.4191,103.852,1300,2.68758,101.913,75,2193.061142,98.85847458,-10708.94372,10167.16576,738.6144042,40057855.18,0.9882
Junonia orithya,FPMBC191-15,AVM_327,98.84,Junonia orithya,Nymphalidae,22.4191,103.852,1300,2.68758,101.913,75,2193.061142,98.85847458,-10708.94372,10167.16576,738.6144042,40057855.18,0.9884
Junonia orithya,FPMBC191-15,AVM_328,98.84,Junonia orithya,Nymphalidae,22.4191,103.852,1300,2.68758,101.913,75,2193.061142,98.85847458,-10708.94372,10167.16576,738.6144042,40057855.18,0.9884
Junonia orithya,FPMBC205-15,AVM_327,98.76,Junonia orithya,Nymphalidae,22.4191,103.852,1300,2.99364,101.789,59,2160.706406,98.85847458,-10667.12414,10171.28659,738.6144042,40057855.18,0.9876
Junonia orithya,FPMBC205-15,AVM_328,98.76,Junonia orithya,Nymphalidae,22.4191,103.852,1300,2.99364,101.789,59,2160.706406,98.85847458,-10667.12414,10171.28659,738.6144042,40057855.18,0.9876
Junonia orithya,FPMBC207-15,AVM_328,99.82,Junonia orithya,Nymphalidae,22.4191,103.852,1300,2.99364,101.789,59,2160.706406,98.85847458,-10667.12414,10171.28659,738.6144042,40057855.18,0.9982
Junonia orithya,FPMBC207-15,AVM_327,99.82,Junonia orithya,Nymphalidae,22.4191,103.852,1300,2.99364,101.789,59,2160.706406,98.85847458,-10667.12414,10171.28659,738.6144042,40057855.18,0.9982
Junonia orithya,GBGL32126-19,AVM_328,98.57,Junonia orithya,Nymphalidae,22.4191,103.852,1300,30.4675,78.0683,,2714.226131,98.85847458,7282.999475,10294.66053,738.6144042,40057855.18,0.9857
Junonia orithya,GBGL32126-19,AVM_327,98.57,Junonia orithya,Nymphalidae,22.4191,103.852,1300,30.4675,78.0683,,2714.226131,98.85847458,7282.999475,10294.66053,738.6144042,40057855.18,0.9857
Junonia orithya,GBMIN85837-17,AVM_328,98.64,Junonia orithya,Nymphalidae,22.4191,103.852,1300,20.55,95.15,,925.0698035,98.85847458,-8466.188885,10235.45156,738.6144042,40057855.18,0.9864
Junonia orithya,GBMIN85837-17,AVM_327,98.64,Junonia orithya,Nymphalidae,22.4191,103.852,1300,20.55,95.15,,925.0698035,98.85847458,-8466.188885,10235.45156,738.6144042,40057855.18,0.9864
Junonia orithya,GBMIN85838-17,AVM_328,98.7,Junonia orithya,Nymphalidae,22.4191,103.852,1300,30.4675,78.0683,,2714.226131,98.85847458,7282.999475,10294.66053,738.6144042,40057855.18,0.987
Junonia orithya,GBMIN85838-17,AVM_327,98.7,Junonia orithya,Nymphalidae,22.4191,103.852,1300,30.4675,78.0683,,2714.226131,98.85847458,7282.999475,10294.66053,738.6144042,40057855.18,0.987
Junonia orithya,GWORC121-07,AVM_327,98.38,Junonia orithya,Nymphalidae,22.4191,103.852,1300,-17.344,144.683,500,6254.900993,98.85847458,-13787.59647,4164.358683,738.6144042,40057855.18,0.9838
Junonia orithya,GWORC121-07,AVM_328,98.38,Junonia orithya,Nymphalidae,22.4191,103.852,1300,-17.344,144.683,500,6254.900993,98.85847458,-13787.59647,4164.358683,738.6144042,40057855.18,0.9838
Junonia orithya,KHCBT1059-16,AVM_328,98.86,Junonia orithya,Nymphalidae,22.4191,103.852,1300,7.53333,99.7833,236,1703.930602,98.85847458,-10055.14779,10242.6528,738.6144042,40057855.18,0.9886
Junonia orithya,KHCBT1059-16,AVM_327,98.86,Junonia orithya,Nymphalidae,22.4191,103.852,1300,7.53333,99.7833,236,1703.930602,98.85847458,-10055.14779,10242.6528,738.6144042,40057855.18,0.9886
Junonia orithya,KHCBT1069-16,AVM_327,98.87,Junonia orithya,Nymphalidae,22.4191,103.852,1300,7.53333,99.7833,236,1703.930602,98.85847458,-10055.14779,10242.6528,738.6144042,40057855.18,0.9887
Junonia orithya,KHCBT1069-16,AVM_328,98.87,Junonia orithya,Nymphalidae,22.4191,103.852,1300,7.53333,99.7833,236,1703.930602,98.85847458,-10055.14779,10242.6528,738.6144042,40057855.18,0.9887
Junonia orithya,KHCBT1103-16,AVM_327,98.87,Junonia orithya,Nymphalidae,22.4191,103.852,1300,7.53333,99.7833,236,1703.930602,98.85847458,-10055.14779,10242.6528,738.6144042,40057855.18,0.9887
Junonia orithya,KHCBT1103-16,AVM_328,98.87,Junonia orithya,Nymphalidae,22.4191,103.852,1300,7.53333,99.7833,236,1703.930602,98.85847458,-10055.14779,10242.6528,738.6144042,40057855.18,0.9887
Junonia orithya,KHCBT1106-16,AVM_327,98.87,Junonia orithya,Nymphalidae,22.4191,103.852,1300,7.53333,99.7833,236,1703.930602,98.85847458,-10055.14779,10242.6528,738.6144042,40057855.18,0.9887
Junonia orithya,KHCBT1106-16,AVM_328,98.87,Junonia orithya,Nymphalidae,22.4191,103.852,1300,7.53333,99.7833,236,1703.930602,98.85847458,-10055.14779,10242.6528,738.6144042,40057855.18,0.9887
Junonia orithya,KHCBT1213-16,AVM_327,98.91,Junonia orithya,Nymphalidae,22.4191,103.852,1300,7.53333,99.7833,236,1703.930602,98.85847458,-10055.14779,10242.6528,738.6144042,40057855.18,0.9891
Junonia orithya,KHCBT1213-16,AVM_328,98.91,Junonia orithya,Nymphalidae,22.4191,103.852,1300,7.53333,99.7833,236,1703.930602,98.85847458,-10055.14779,10242.6528,738.6144042,40057855.18,0.9891
Junonia orithya,KHCBT1234-16,AVM_328,98.87,Junonia orithya,Nymphalidae,22.4191,103.852,1300,7.53333,99.7833,236,1703.930602,98.85847458,-10055.14779,10242.6528,738.6144042,40057855.18,0.9887
Junonia orithya,KHCBT1234-16,AVM_327,98.87,Junonia orithya,Nymphalidae,22.4191,103.852,1300,7.53333,99.7833,236,1703.930602,98.85847458,-10055.14779,10242.6528,738.6144042,40057855.18,0.9887
Junonia orithya,KHCBT1245-16,AVM_328,98.87,Junonia orithya,Nymphalidae,22.4191,103.852,1300,7.53333,99.7833,236,1703.930602,98.85847458,-10055.14779,10242.6528,738.6144042,40057855.18,0.9887
Junonia orithya,KHCBT1245-16,AVM_327,98.87,Junonia orithya,Nymphalidae,22.4191,103.852,1300,7.53333,99.7833,236,1703.930602,98.85847458,-10055.14779,10242.6528,738.6144042,40057855.18,0.9887
Junonia orithya,KHCBT1279-16,AVM_327,98.87,Junonia orithya,Nymphalidae,22.4191,103.852,1300,7.53333,99.7833,236,1703.930602,98.85847458,-10055.14779,10242.6528,738.6144042,40057855.18,0.9887
Junonia orithya,KHCBT1279-16,AVM_328,98.87,Junonia orithya,Nymphalidae,22.4191,103.852,1300,7.53333,99.7833,236,1703.930602,98.85847458,-10055.14779,10242.6528,738.6144042,40057855.18,0.9887
Junonia orithya,LNU324-17,AVM_328,100,Junonia orithya,Nymphalidae,22.4191,103.852,1300,22.4191,103.852,1300,0,98.85847458,-8548.774189,9322.015335,738.6144042,40057855.18,1
Junonia orithya,LNU325-17,AVM_327,100,Junonia orithya,Nymphalidae,22.4191,103.852,1300,22.4191,103.852,1300,0,98.85847458,-8548.774189,9322.015335,738.6144042,40057855.18,1
Junonia orithya,LOQC610-05,AVM_327,98.71,Junonia orithya,Nymphalidae,22.4191,103.852,1300,-17.33,144.62,501,6248.963941,98.85847458,-13787.33359,4174.791771,738.6144042,40057855.18,0.9871
Junonia orithya,LOQC610-05,AVM_328,98.71,Junonia orithya,Nymphalidae,22.4191,103.852,1300,-17.33,144.62,501,6248.963941,98.85847458,-13787.33359,4174.791771,738.6144042,40057855.18,0.9871
Junonia orithya,LOQTI463-11,AVM_327,98.54,Junonia orithya,Nymphalidae,22.4191,103.852,1300,-19.2828,146.801,10,6564.994363,98.85847458,-14037.77835,3755.802551,738.6144042,40057855.18,0.9854
Junonia orithya,LOQTI463-11,AVM_328,98.54,Junonia orithya,Nymphalidae,22.4191,103.852,1300,-19.2828,146.801,10,6564.994363,98.85847458,-14037.77835,3755.802551,738.6144042,40057855.18,0.9854
Junonia orithya,MABUT055-10,AVM_328,98.87,Junonia orithya,Nymphalidae,22.4191,103.852,1300,32.5333,69.85,1793,3524.688383,98.85847458,7354.906131,9523.795617,738.6144042,40057855.18,0.9887
Junonia orithya,MABUT055-10,AVM_327,98.87,Junonia orithya,Nymphalidae,22.4191,103.852,1300,32.5333,69.85,1793,3524.688383,98.85847458,7354.906131,9523.795617,738.6144042,40057855.18,0.9887
Junonia orithya,MABUT056-10,AVM_328,98.87,Junonia orithya,Nymphalidae,22.4191,103.852,1300,31.3833,73.0167,182,3207.557541,98.85847458,7371.426013,9832.699425,738.6144042,40057855.18,0.9887
Junonia orithya,MABUT056-10,AVM_327,98.87,Junonia orithya,Nymphalidae,22.4191,103.852,1300,31.3833,73.0167,182,3207.557541,98.85847458,7371.426013,9832.699425,738.6144042,40057855.18,0.9887
Junonia orithya,MABUT057-10,AVM_327,98.87,Junonia orithya,Nymphalidae,22.4191,103.852,1300,32.5333,69.85,1793,3524.688383,98.85847458,7354.906131,9523.795617,738.6144042,40057855.18,0.9887
Junonia orithya,MABUT057-10,AVM_328,98.87,Junonia orithya,Nymphalidae,22.4191,103.852,1300,32.5333,69.85,1793,3524.688383,98.85847458,7354.906131,9523.795617,738.6144042,40057855.18,0.9887
Junonia orithya,MABUT162-10,AVM_328,98.71,Junonia orithya,Nymphalidae,22.4191,103.852,1300,33.7667,73.8833,964,3187.210798,98.85847458,7109.604246,9813.3682,738.6144042,40057855.18,0.9871
Junonia orithya,MABUT162-10,AVM_327,98.71,Junonia orithya,Nymphalidae,22.4191,103.852,1300,33.7667,73.8833,964,3187.210798,98.85847458,7109.604246,9813.3682,738.6144042,40057855.18,0.9871
Junonia orithya,MABUT163-10,AVM_327,98.54,Junonia orithya,Nymphalidae,22.4191,103.852,1300,33.7667,73.8833,964,3187.210798,98.85847458,7109.604246,9813.3682,738.6144042,40057855.18,0.9854
Junonia orithya,MABUT163-10,AVM_328,98.54,Junonia orithya,Nymphalidae,22.4191,103.852,1300,33.7667,73.8833,964,3187.210798,98.85847458,7109.604246,9813.3682,738.6144042,40057855.18,0.9854
Junonia orithya,MABUT258-11,AVM_327,98.71,Junonia orithya,Nymphalidae,22.4191,103.852,1300,33.7167,73.3333,725,3234.975493,98.85847458,7132.126448,9770.375446,738.6144042,40057855.18,0.9871
Junonia orithya,MABUT258-11,AVM_328,98.71,Junonia orithya,Nymphalidae,22.4191,103.852,1300,33.7167,73.3333,725,3234.975493,98.85847458,7132.126448,9770.375446,738.6144042,40057855.18,0.9871
Junonia orithya,MABUT259-11,AVM_327,98.54,Junonia orithya,Nymphalidae,22.4191,103.852,1300,33.9167,73.3833,2014,3236.237683,98.85847458,7110.968725,9766.839871,738.6144042,40057855.18,0.9854
Junonia orithya,MABUT259-11,AVM_328,98.54,Junonia orithya,Nymphalidae,22.4191,103.852,1300,33.9167,73.3833,2014,3236.237683,98.85847458,7110.968725,9766.839871,738.6144042,40057855.18,0.9854
Junonia orithya,MABUT260-11,AVM_328,98.71,Junonia orithya,Nymphalidae,22.4191,103.852,1300,33.7333,73.0167,852,3263.83015,98.85847458,7140.525787,9743.837462,738.6144042,40057855.18,0.9871
Junonia orithya,MABUT260-11,AVM_327,98.71,Junonia orithya,Nymphalidae,22.4191,103.852,1300,33.7333,73.0167,852,3263.83015,98.85847458,7140.525787,9743.837462,738.6144042,40057855.18,0.9871
Junonia orithya,MABUT261-11,AVM_328,98.71,Junonia orithya,Nymphalidae,22.4191,103.852,1300,33.7333,73.0167,852,3263.83015,98.85847458,7140.525787,9743.837462,738.6144042,40057855.18,0.9871
Junonia orithya,MABUT261-11,AVM_327,98.71,Junonia orithya,Nymphalidae,22.4191,103.852,1300,33.7333,73.0167,852,3263.83015,98.85847458,7140.525787,9743.837462,738.6144042,40057855.18,0.9871
Junonia orithya,MABUT344-13,AVM_327,98.71,Junonia orithya,Nymphalidae,22.4191,103.852,1300,30.543,72.689,169,3223.012778,98.85847458,7465.044627,9836.567529,738.6144042,40057855.18,0.9871
Junonia orithya,MABUT344-13,AVM_328,98.71,Junonia orithya,Nymphalidae,22.4191,103.852,1300,30.543,72.689,169,3223.012778,98.85847458,7465.044627,9836.567529,738.6144042,40057855.18,0.9871
Junonia orithya,MABUT345-13,AVM_327,98.87,Junonia orithya,Nymphalidae,22.4191,103.852,1300,30.522,72.623,159,3228.926573,98.85847458,7469.270092,9831.705639,738.6144042,40057855.18,0.9887
Junonia orithya,MABUT345-13,AVM_328,98.87,Junonia orithya,Nymphalidae,22.4191,103.852,1300,30.522,72.623,159,3228.926573,98.85847458,7469.270092,9831.705639,738.6144042,40057855.18,0.9887
Junonia orithya,MABUT346-13,AVM_327,98.71,Junonia orithya,Nymphalidae,22.4191,103.852,1300,30.523,72.623,161,3228.943093,98.85847458,7469.171157,9831.668076,738.6144042,40057855.18,0.9871
Junonia orithya,MABUT346-13,AVM_328,98.71,Junonia orithya,Nymphalidae,22.4191,103.852,1300,30.523,72.623,161,3228.943093,98.85847458,7469.171157,9831.668076,738.6144042,40057855.18,0.9871
Junonia orithya,MABUT347-13,AVM_327,98.71,Junonia orithya,Nymphalidae,22.4191,103.852,1300,31.23,73.01,182,3205.156375,98.85847458,7386.752503,9837.946254,738.6144042,40057855.18,0.9871
Junonia orithya,MABUT347-13,AVM_328,98.71,Junonia orithya,Nymphalidae,22.4191,103.852,1300,31.23,73.01,182,3205.156375,98.85847458,7386.752503,9837.946254,738.6144042,40057855.18,0.9871
Junonia orithya,MABUT348-13,AVM_327,98.71,Junonia orithya,Nymphalidae,22.4191,103.852,1300,30.869,72.589,162,3238.072689,98.85847458,7436.056272,9815.778471,738.6144042,40057855.18,0.9871
Junonia orithya,MABUT348-13,AVM_328,98.71,Junonia orithya,Nymphalidae,22.4191,103.852,1300,30.869,72.589,162,3238.072689,98.85847458,7436.056272,9815.778471,738.6144042,40057855.18,0.9871
Junonia orithya,MAIMB167-09,AVM_327,98.83,Junonia orithya,Nymphalidae,22.4191,103.852,1300,31.5167,74.35,183,3086.024121,98.85847458,7314.128538,9939.810296,738.6144042,40057855.18,0.9883
Junonia orithya,MAIMB167-09,AVM_328,98.83,Junonia orithya,Nymphalidae,22.4191,103.852,1300,31.5167,74.35,183,3086.024121,98.85847458,7314.128538,9939.810296,738.6144042,40057855.18,0.9883
Junonia orithya,PMNHC270-15,AVM_328,98.61,Junonia orithya,Nymphalidae,22.4191,103.852,1300,33.6863,73.0763,527,3257.175839,98.85847458,7143.251144,9750.492961,738.6144042,40057855.18,0.9861
Junonia orithya,PMNHC270-15,AVM_327,98.61,Junonia orithya,Nymphalidae,22.4191,103.852,1300,33.6863,73.0763,527,3257.175839,98.85847458,7143.251144,9750.492961,738.6144042,40057855.18,0.9861
Junonia orithya,PMNHC271-15,AVM_327,98.64,Junonia orithya,Nymphalidae,22.4191,103.852,1300,33.6863,73.0763,527,3257.175839,98.85847458,7143.251144,9750.492961,738.6144042,40057855.18,0.9864
Junonia orithya,PMNHC271-15,AVM_328,98.64,Junonia orithya,Nymphalidae,22.4191,103.852,1300,33.6863,73.0763,527,3257.175839,98.85847458,7143.251144,9750.492961,738.6144042,40057855.18,0.9864
Kaniska canace,BOPM556-12,AVM_307,99.21,Kaniska canace,Nymphalidae,22.4191,103.852,1300,3.389,101.849,,2116.541295,99.57666667,-10621.29115,10149.68876,865.5556,27727114.16,0.9921
Kaniska canace,LTOLB529-09,AVM_307,99.84,Kaniska canace,Nymphalidae,22.4191,103.852,1300,36.666,127.54,,2773.694165,99.57666667,-7343.728646,6952.02922,865.5556,27727114.16,0.9984
Kaniska canace,MABUT122-10,AVM_307,99.68,Kaniska canace,Nymphalidae,22.4191,103.852,1300,33.9,73.3833,2171,3235.753196,99.57666667,7112.602172,9767.476399,865.5556,27727114.16,0.9968
Lamproptera curius,LNU067-17,AVM_68,100,Lamproptera curius,Papilionidae,22.4191,103.852,1300,22.4191,103.852,1300,0,100,-8548.774189,9322.015335,0,0,1
Lamproptera curius,LNU068-17,AVM_67,100,Lamproptera curius,Papilionidae,22.4191,103.852,1300,22.4191,103.852,1300,0,100,-8548.774189,9322.015335,0,0,1
Lethe confusa,BOPM404-12,AVM_160,99.71,Lethe confusa,Nymphalidae,22.4191,103.852,1300,3.143,101.689,,2145.42308,99.71,-10645.32301,10178.09036,0,0,0.9971
Lethe confusa,GBLN3674-14,AVM_160,99.71,Lethe confusa,Nymphalidae,22.4191,103.852,1300,22.6,114.29,,1073.925212,99.71,-8745.83304,8281.682426,0,0,0.9971
Lethe rohria,GBMIN86447-17,AVM_156,99.17,Lethe rohria,Nymphalidae,22.4191,103.852,1300,11.26,76.1,,3197.365618,99.18,9311.437643,10962.67828,0,0,0.9917
Lethe rohria,MABUT269-11,AVM_156,99.19,Lethe rohria,Nymphalidae,22.4191,103.852,1300,33.8,73.8,1800,3195.629286,99.18,7109.040629,9805.290498,0,0,0.9919
Lethe syrcis,LNU170-17,AVM_172,99.84,Lethe syrcis,Nymphalidae,22.4191,103.852,1300,22.4191,103.852,1300,0,99.84,-8548.774189,9322.015335,0,0,0.9984
Lethe syrcis,LNU171-17,AVM_171,99.84,Lethe syrcis,Nymphalidae,22.4191,103.852,1300,22.4191,103.852,1300,0,99.84,-8548.774189,9322.015335,0,0,0.9984
Lethe verma,GBMIN86448-17,AVM_158,99.45,Lethe verma,Nymphalidae,22.4191,103.852,1300,30.4677,78.0685,,2714.212392,99.46357143,7282.972627,10294.6685,25.21179996,4088581.31,0.9945
Lethe verma,GBMIN86448-17,AVM_159,99.64,Lethe verma,Nymphalidae,22.4191,103.852,1300,30.4677,78.0685,,2714.212392,99.46357143,7282.972627,10294.6685,25.21179996,4088581.31,0.9964
